filename,words_sentences,blw,lable,predict
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (287).txt,9.0625,17.9104477612,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (635).txt,7.74074074074,9.57446808511,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (90).txt,16.0,10.5263157895,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (31).txt,20.1666666667,16.8421052632,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (196).txt,20.25,12.8205128205,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (601).txt,37.6,9.40170940171,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (239).txt,9.08333333333,11.214953271,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (441).txt,19.1212121212,11.2612612613,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (49).txt,14.9318181818,15.4506437768,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (183).txt,22.6341463415,17.0781893004,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (340).txt,17.375,17.3076923077,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (556).txt,18.7931034483,18.6363636364,3,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (30).txt,11.625,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (14).txt,10.1428571429,15.7894736842,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (6).txt,19.7142857143,13.0434782609,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (2).txt,12.0,14.0540540541,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (111).txt,15.6857142857,11.3513513514,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (841).txt,36.7402597403,10.766721044,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (87).txt,12.6296296296,20.7843137255,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (107).txt,12.0,13.2075471698,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (53).txt,10.2105263158,6.49350649351,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (567).txt,23.9666666667,12.4513618677,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (664).txt,22.9466666667,8.46994535519,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (46).txt,19.4137931034,12.9464285714,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (200).txt,14.1851851852,13.9072847682,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (643).txt,23.2886597938,9.94475138122,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (113).txt,15.1111111111,18.1818181818,3,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (315).txt,22.1666666667,9.52380952381,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (479).txt,16.1739130435,20.5357142857,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (196).txt,16.1538461538,10.5263157895,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (203).txt,12.1111111111,13.8972809668,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (257).txt,30.6024096386,10.2230483271,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (208).txt,22.6666666667,9.90990990991,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (59).txt,24.8988764045,9.82658959538,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (13).txt,28.0,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (76).txt,26.2,15.0,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (671).txt,18.3676470588,12.0734908136,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (178).txt,19.5,12.1387283237,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (542).txt,20.5,15.1898734177,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (79).txt,30.4880952381,9.53150242326,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (533).txt,8.0625,16.9811320755,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (184).txt,13.3888888889,12.7272727273,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (753).txt,31.6610169492,12.7272727273,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (198).txt,18.3076923077,18.0147058824,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (14).txt,22.6666666667,26.6666666667,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (66).txt,15.2545454545,17.0347003155,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (194).txt,16.6363636364,15.037593985,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (125).txt,18.4102564103,15.5555555556,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (196).txt,18.1363636364,17.2661870504,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (20).txt,19.2173913043,15.1515151515,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (463).txt,32.5714285714,23.6111111111,2,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (102).txt,36.2127659574,12.853470437,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (775).txt,25.8088235294,9.18580375783,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (846).txt,28.5535714286,11.8993135011,3,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (122).txt,16.4838709677,14.1935483871,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (222).txt,37.0909090909,15.5555555556,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (160).txt,30.7857142857,15.873015873,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_NLD_/LD_NLD_ (770).txt,15.1333333333,18.4782608696,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (563).txt,15.6153846154,14.4117647059,2,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (317).txt,24.6206896552,21.2418300654,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (656).txt,12.0769230769,9.41176470588,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (29).txt,21.6666666667,13.0434782609,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (346).txt,15.6666666667,14.6341463415,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (276).txt,33.4794520548,12.4786324786,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (531).txt,19.2884615385,15.2112676056,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (356).txt,18.4406779661,10.7784431138,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (194).txt,15.5769230769,18.954248366,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (246).txt,21.7666666667,11.3122171946,2,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (58).txt,15.5882352941,19.6428571429,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (844).txt,14.0,16.9230769231,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (186).txt,25.7222222222,16.4556962025,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (76).txt,11.0,13.5593220339,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (494).txt,24.7,12.8048780488,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (644).txt,11.0588235294,20.987654321,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (289).txt,14.5853658537,16.4383561644,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (279).txt,10.3725490196,14.0845070423,1,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (208).txt,13.2777777778,17.1171171171,2,1.0
data/ppVietnamese_by_catalog/Normal/TT_TN_/TT_TN_ (370).txt,17.9,12.7167630058,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (22).txt,24.2777777778,10.4166666667,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (366).txt,15.0,11.6883116883,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (86).txt,28.3636363636,13.0769230769,3,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (318).txt,15.5555555556,11.9402985075,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (73).txt,18.641025641,13.7931034483,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (42).txt,27.262295082,11.8556701031,2,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (317).txt,9.6,21.4285714286,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (574).txt,20.7142857143,3.57142857143,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (178).txt,11.4285714286,15.0537634409,1,1.0
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (343).txt,11.5294117647,16.0,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (474).txt,21.4285714286,16.4383561644,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (532).txt,22.512,11.135857461,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (463).txt,4.91666666667,18.8679245283,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1065).txt,37.8461538462,14.6853146853,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (32).txt,12.9130434783,9.5652173913,2,1.0
data/ppVietnamese_by_catalog/Easy/mn/mn (13).txt,27.515625,11.4790286976,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (40).txt,18.5135135135,14.8288973384,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (275).txt,14.3292682927,13.6752136752,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (46).txt,24.0909090909,18.4466019417,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (24).txt,17.2727272727,10.843373494,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (653).txt,24.1878787879,12.0383036936,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (146).txt,21.9464285714,11.2716763006,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1088).txt,25.175257732,14.6634615385,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (220).txt,26.3,16.2679425837,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (284).txt,19.8571428571,14.2857142857,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (739).txt,20.9523809524,10.5633802817,3,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (209).txt,14.2333333333,13.1386861314,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (352).txt,9.75,15.0,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (751).txt,20.4,11.8181818182,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (220).txt,17.652173913,13.0890052356,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (80).txt,23.0,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (108).txt,18.0833333333,15.9663865546,2,1.0
data/ppVietnamese_by_catalog/Normal/AT_NLD_/AT_NLD_ (260).txt,28.75,13.1147540984,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (465).txt,40.6086956522,13.9784946237,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (809).txt,16.9,15.2173913043,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (783).txt,13.3076923077,14.3835616438,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (128).txt,16.5660377358,14.4578313253,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (197).txt,14.2666666667,15.306122449,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (523).txt,15.05,11.3821138211,2,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (629).txt,18.7647058824,12.7155172414,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (608).txt,21.875,14.0495867769,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (186).txt,17.9393939394,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (658).txt,14.1123188406,10.8663729809,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (342).txt,24.1666666667,15.8415841584,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (178).txt,11.1428571429,13.0952380952,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (694).txt,15.5294117647,14.9171270718,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (73).txt,18.7516339869,10.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (652).txt,14.9230769231,16.6666666667,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (234).txt,33.7254901961,12.1212121212,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (298).txt,15.82,15.1624548736,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (414).txt,25.1523178808,12.6865671642,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (14).txt,21.8147208122,11.0176619008,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (339).txt,17.1428571429,13.7254901961,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (284).txt,20.0666666667,11.7647058824,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (256).txt,23.3333333333,14.9425287356,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (185).txt,15.3846153846,10.4575163399,1,1.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (125).txt,16.3137254902,11.5702479339,1,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (137).txt,41.7384615385,11.3235294118,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (758).txt,27.8148148148,12.3539232053,3,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (137).txt,22.4,15.0259067358,2,1.0
data/ppVietnamese_by_catalog/Difficult/lv/lv (44).txt,15.1886792453,13.2258064516,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (386).txt,18.4230769231,12.8,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (326).txt,22.0,15.1515151515,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (244).txt,11.2121212121,15.5555555556,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (308).txt,20.7222222222,15.4981549815,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (162).txt,34.5090909091,12.2077922078,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (590).txt,22.1538461538,14.9019607843,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-1/vm-1 (1).txt,16.6470588235,19.8275862069,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (415).txt,40.3787878788,9.11901081917,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (824).txt,18.8518518519,8.86699507389,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (412).txt,11.24,15.1960784314,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (308).txt,25.9310344828,11.6173120729,3,1.0
data/ppVietnamese_by_catalog/Easy/gs/gs (17).txt,15.4444444444,14.0625,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (309).txt,15.2051282051,12.3711340206,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (211).txt,32.0588235294,13.9689578714,1,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (740).txt,36.38,18.9801699717,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (88).txt,20.5348837209,15.4135338346,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (53).txt,9.04,12.7659574468,1,1.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (27).txt,17.7142857143,16.0,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (540).txt,19.6666666667,12.5,2,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (4).txt,23.3333333333,12.6984126984,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (696).txt,18.4444444444,17.5824175824,3,1.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (24).txt,17.4230769231,9.83606557377,3,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (112).txt,27.0514705882,9.57575757576,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (611).txt,27.5294117647,14.2857142857,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (726).txt,10.1428571429,18.5185185185,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (56).txt,20.0952380952,21.4285714286,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (779).txt,9.90909090909,9.75609756098,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (605).txt,12.3,9.87654320988,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (30).txt,18.2,12.1739130435,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (123).txt,17.8148148148,16.1764705882,1,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (174).txt,21.75,13.3333333333,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (532).txt,24.4267515924,13.5245901639,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (121).txt,20.6153846154,14.2201834862,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (243).txt,14.8095238095,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (119).txt,30.2307692308,10.1388888889,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (388).txt,19.9666666667,17.619047619,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (347).txt,21.762962963,12.6385809313,1,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (217).txt,22.0571428571,20.1388888889,3,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (889).txt,11.1509433962,17.4757281553,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (572).txt,18.8897637795,10.4982206406,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (725).txt,20.0,13.4453781513,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (28).txt,27.8571428571,20.2247191011,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (290).txt,18.0294117647,9.87124463519,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (297).txt,26.3384615385,12.0582120582,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1086).txt,4.81481481481,15.873015873,3,1.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (8).txt,16.3636363636,15.7894736842,1,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (743).txt,9.63157894737,23.0769230769,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (93).txt,25.7647058824,15.3846153846,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1058).txt,38.6849315068,12.7272727273,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (373).txt,16.4,15.0,2,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (437).txt,24.5963302752,10.4868913858,3,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (356).txt,30.8421052632,12.7388535032,2,1.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (158).txt,18.0975609756,13.4715025907,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (83).txt,27.3571428571,12.0967741935,2,1.0
data/ppVietnamese_by_catalog/Easy/t/t (2).txt,13.8571428571,12.7659574468,1,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (451).txt,15.0,15.4929577465,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (230).txt,4.5,13.75,1,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (820).txt,23.2857142857,17.316017316,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (335).txt,13.0,17.2932330827,2,1.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (4).txt,17.5,18.5714285714,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (294).txt,10.88,11.6666666667,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (886).txt,9.36363636364,10.9090909091,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (314).txt,17.652173913,13.986013986,2,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (553).txt,17.5714285714,20.9523809524,1,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (13).txt,15.1029411765,15.1724137931,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (180).txt,25.1666666667,15.4929577465,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (413).txt,16.9,14.2857142857,2,1.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (196).txt,14.5416666667,12.4137931034,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (81).txt,24.8709677419,8.46681922197,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1047).txt,19.625,12.5,2,1.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (172).txt,18.1739130435,8.72483221477,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (185).txt,16.75,16.0,3,1.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (313).txt,14.0,19.4244604317,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (110).txt,8.12,23.0769230769,2,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (521).txt,26.8765432099,10.3146853147,2,1.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (209).txt,11.6363636364,18.410041841,2,1.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (40).txt,14.3636363636,16.25,2,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (33).txt,21.94,11.6322701689,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (11).txt,11.2941176471,9.21052631579,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (374).txt,15.6470588235,16.5048543689,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (104).txt,21.0,7.14285714286,1,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (293).txt,40.9454545455,8.07600950119,1,1.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (211).txt,17.3888888889,8.84353741497,3,1.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (553).txt,22.637195122,11.7734724292,2,1.0
data/ppVietnamese_by_catalog/Normal/GDu_TT_/GDu_TT_ (577).txt,22.0,18.6274509804,2,1.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (212).txt,17.8235294118,10.2941176471,1,1.0
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (581).txt,16.7062937063,14.3426294821,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (706).txt,29.0,16.9491525424,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1033).txt,11.6346153846,13.4408602151,2,1.0
data/ppVietnamese_by_catalog/Difficult/l/l (144).txt,16.2592592593,17.5324675325,3,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (511).txt,12.6666666667,9.58904109589,1,1.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (424).txt,19.0625,16.796875,1,1.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (98).txt,19.1794871795,12.9963898917,3,1.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (718).txt,27.2222222222,8.08080808081,2,1.0
data/ppVietnamese_by_catalog/Difficult/ml/ml (9).txt,14.5,14.8648648649,3,1.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (662).txt,10.2,14.8148148148,3,1.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (186).txt,13.4375,16.9811320755,1,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (268).txt,22.3333333333,23.6842105263,2,1.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (189).txt,17.5238095238,16.2601626016,2,1.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (558).txt,23.28125,17.4377224199,2,1.0
